id,question_en,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
57308f6b8ab72b1400f9c583,What was used by the West to justify control over eastern territories?,"{'text': ['Orientalism'], 'answer_start': [928]}",Essentializing discourse,Orientalism,True,False,it,nl,it,it
57308f6b8ab72b1400f9c584,The West saw themselves as what compared to the east?,"{'text': ['rational and progressive'], 'answer_start': [650]}",inferior,rational and progressive,True,False,it,it,it,it
573093598ab72b1400f9c5ae,"When imperialism impacts social norms of a state, what is it called?","{'text': ['Cultural imperialism'], 'answer_start': [0]}",Cultural hegemony,Cultural imperialism,True,False,en,sw,en,en
573093598ab72b1400f9c5af,What is Cultural Imperialism often referred to as?,"{'text': ['soft power'], 'answer_start': [687]}","Moral, cultural, and societal worldview change",soft power,True,False,en,en,en,en
573093598ab72b1400f9c5b0,Which American show changed the views of Romanians during the cold war?,"{'text': ['Dallas'], 'answer_start': [510]}",Dallas,Dallas,True,True,,,,en
573093598ab72b1400f9c5b1,Which historic empire used cultural imperialism to sway local elites?,"{'text': ['Roman'], 'answer_start': [991]}",Roman Empire,Roman,True,True,,,,en
573093598ab72b1400f9c5b2,How do regimes fight against cultural imperialism?,"{'text': ['bans'], 'answer_start': [765]}","Bans on foreign popular culture, internet control, unauthorized satellite dishes.",bans,True,True,,,,en
57309ef18ab72b1400f9c600,"some debate that there is a correlation between capitalism, imperialism, and what?","{'text': ['aristocracy'], 'answer_start': [36]}","capitalism, aristocracy",aristocracy,True,True,,,,en
57309ef18ab72b1400f9c602,When was the military-political complex reflected upon within the scope of understanding imperialism?,"{'text': ['1950s'], 'answer_start': [620]}",1950s,1950s,True,True,,,,en
57309ef18ab72b1400f9c601,When were Joseph Schumpeter and Norman Angell at their most prolific writing period?,"{'text': ['before World War I'], 'answer_start': [361]}",Joseph Schumpeter and Norman Angell were at their most prolific writing period before World War I.,before World War I,True,True,,,,en
57309ef18ab72b1400f9c603,Hobson argued that imperialism was an international what?,"{'text': ['disease'], 'answer_start': [699]}",international disease,disease,True,True,,,,en
57309ef18ab72b1400f9c604,How did Hobson argue to rid the world of imperialism?,"{'text': ['removing its economic foundation'], 'answer_start': [725]}",Hobson argued that internal social reforms could heal the international disease of imperialism by removing its economic foundation.,removing its economic foundation,True,True,,,,en
5730a4d02461fd1900a9cf29,When did France take control of Algeria?,"{'text': ['1830'], 'answer_start': [34]}",1830,1830,False,True,,,,en
5730a4d02461fd1900a9cf2a,When did France begin in earnest to rebuild its global empire?,"{'text': ['after 1850'], 'answer_start': [92]}",1850,after 1850,False,False,,,,en
5730a4d02461fd1900a9cf2d,What religion did the French spread along with their imperialism?,"{'text': ['Catholicism'], 'answer_start': [609]}",Catholizsm,Catholicism,True,False,en,en,en,en
5730a4d02461fd1900a9cf2b,Where did France focus its efforts to rebuild its empire?,"{'text': ['North and West Africa'], 'answer_start': [129]}","North and West Africa, South-East Asia",North and West Africa,True,True,,,,en
5730a4d02461fd1900a9cf2c,When did French Republicans back building the French empire?,"{'text': ['when Germany started to build her own colonial empire'], 'answer_start': [323]}",Germany,when Germany started to build her own colonial empire,True,False,id,de,id,id
57309921396df919000961f6,When did the movement that would become The United Methodist Church begin?,"{'text': ['mid-18th century'], 'answer_start': [73]}",mid-18th century,mid-18th century,True,True,,,,en
57309921396df919000961f7,Where did the movement that would become The United Methodist Church begin?,"{'text': ['within the Church of England'], 'answer_start': [90]}",Oxford University,within the Church of England,True,False,en,ur,en,en
57309921396df919000961f8,"Why was the student group called ""the Methodists?""","{'text': ['being methodical and exceptionally detailed in their Bible study'], 'answer_start': [411]}",John Wesley,being methodical and exceptionally detailed in their Bible study,True,False,de,en,de,de
5730b2312461fd1900a9cfad,What is the taskforce that was organized to identify with the pro-life position?,"{'text': ['Taskforce of United Methodists on Abortion and Sexuality ('], 'answer_start': [103]}",Taskforce of United Methodists on Abortion and Sexuality (TUMAS),Taskforce of United Methodists on Abortion and Sexuality (,True,True,,,,en
5730b2312461fd1900a9cfae,In what year was there an attempt to withdraw the UMC membership?,"{'text': ['2012'], 'answer_start': [383]}",2012,2012,False,True,,,,en
5730b2312461fd1900a9cfaf,Who is the president of TUMAS?,"{'text': ['Rev. Paul T. Stallsworth'], 'answer_start': [507]}",Rev. Paul T. Stallsworth,Rev. Paul T. Stallsworth,True,True,,,,en
5730b2ac2461fd1900a9cfb3,"Historically, which movement has the Methodist Church supported?","{'text': ['temperance movement'], 'answer_start': [53]}",Temperance movement,temperance movement,True,True,,,,en
5730b2ac2461fd1900a9cfb6,When did the UMC's General Board of Church and Society call on all United Methodists to abstain from alcohol for Lent?,"{'text': ['2011 and 2012'], 'answer_start': [784]}",2011 and 2012,2011 and 2012,True,True,,,,en
5730b2ac2461fd1900a9cfb4,What was the name of Wesley's famous sermon in which he warned against the dangers of drinking?,"{'text': ['The Use of Money'], 'answer_start': [148]}","""The Use of Money""",The Use of Money,True,True,,,,en
5730b2ac2461fd1900a9cfb5,What does the United Methodist Church use in the sacrament of the Holy Communion?,"{'text': ['unfermented grape juice'], 'answer_start': [548]}",unfermented grape juice,unfermented grape juice,True,True,,,,en
5730b9852461fd1900a9cff9,What does the UMC oppose as incompatible with the teaching of Scripture?,"{'text': ['conscription'], 'answer_start': [36]}",Wehrpflicht,conscription,True,False,de,de,de,de
5730b9852461fd1900a9cffa,"The church states that, as Christians, they are aware that neither the way of what is righteous before God?""","{'text': ['the way of military action'], 'answer_start': [592]}","the way of military action, the way of inaction",the way of military action,True,True,,,,en
5730b9852461fd1900a9cffb,The Church supports those persons who conscientiously oppose what?,"{'text': ['war'], 'answer_start': [201]}",The Church supports those who conscientiously oppose all war or any particular war.,war,True,True,,,,en
5730d26fb54a4f140068cc94,Who ordained the first Methodist clergy?,"{'text': ['John Wesley'], 'answer_start': [44]}",John Wesley,John Wesley,True,True,,,,en
5730d26fb54a4f140068cc95,Clergy usually serve as what in local congregations?,"{'text': ['pastors'], 'answer_start': [510]}",Pastors,pastors,True,True,,,,en
5730d26fb54a4f140068cc96,Elders in full connection are each a member of what?,"{'text': ['Annual Conference Order of Elders'], 'answer_start': [898]}",Annual Conference Order of Elders,Annual Conference Order of Elders,True,True,,,,en
5730d26fb54a4f140068cc97,Each deacon in full connection is a member of what?,"{'text': ['Annual Conference Order of Deacons'], 'answer_start': [994]}",Annual Conference Order of Deacons,Annual Conference Order of Deacons,True,True,,,,en
5733d4c8d058e614000b6353,What time framd does the Seven Years War cover?,"{'text': ['1756 to the signing of the peace treaty in 1763'], 'answer_start': [250]}","subject
1756-1763",1756 to the signing of the peace treaty in 1763,True,False,en,ur,hr,ur
5733d4c8d058e614000b6354,How long did the fighting last in Seven Years War?,"{'text': ['six years'], 'answer_start': [450]}",six years,six years,True,True,,,,en
5733d4c8d058e614000b6355,When was Montreal captured?,"{'text': ['1760'], 'answer_start': [534]}",1760,1760,False,True,,,,en
5733d4c8d058e614000b6356,What was first battle in 1754?,"{'text': ['Battle of Jumonville Glen'], 'answer_start': [470]}",Battle of Jumonville Glen,Battle of Jumonville Glen,True,True,,,,en
5733d68ed058e614000b637f,What was the ratio of British settler to French?,"{'text': ['20 to 1'], 'answer_start': [40]}",20 to 1,20 to 1,True,True,,,,en
5733d68ed058e614000b6380,Where did British settlers live?,"{'text': ['from Nova Scotia and Newfoundland in the north, to Georgia in the south'], 'answer_start': [136]}",Along the eastern coast of the continent.,"from Nova Scotia and Newfoundland in the north, to Georgia in the south",True,False,en,en,en,en
5733d68ed058e614000b6381,Where were populations centered in colonies?,"{'text': ['along the coast'], 'answer_start': [426]}",along the coast,along the coast,True,True,,,,en
5733f1784776f41900661575,How many men did Duquesne send to relieve  Saint-Pierre ?,"{'text': ['40'], 'answer_start': [65]}",500,40,False,False,,,,en
5733f1784776f41900661576,When did British begin to build fort under William Trent?,"{'text': ['1754'], 'answer_start': [136]}",early months of 1754,1754,True,True,,,,en
5733f1784776f41900661577,What was the fort that was being built to be named?,"{'text': ['Fort Duquesne'], 'answer_start': [586]}",Fort Duquesne,Fort Duquesne,True,True,,,,en
5733f309d058e614000b6648,"Upon learning of a French scounting party in the area, what did Washington do?","{'text': ['surprised the Canadians on May 28'], 'answer_start': [399]}",Washington surprised the Canadians.,surprised the Canadians on May 28,True,False,en,en,en,en
5733f309d058e614000b6649,What were casualties of battle?,"{'text': ['many of the Canadians, including their commanding officer, Joseph Coulon de Jumonville'], 'answer_start': [500]}",Many Canadians were killed.,"many of the Canadians, including their commanding officer, Joseph Coulon de Jumonville",True,False,en,en,en,en
5733f309d058e614000b664a,Why was Tanaghrisson supporting British efforts?,"{'text': ['regain authority over his own people. They had been inclined to support the French, with whom they had long trading relationships'], 'answer_start': [763]}",Tanaghrisson supported British efforts because he had long trading relationships with them.,"regain authority over his own people. They had been inclined to support the French, with whom they had long trading relationships",True,False,en,en,en,en
5733fb7bd058e614000b66ff,Who was appointed as second in command to Lor Loudoun in 1756?,"{'text': ['Major General James Abercrombie'], 'answer_start': [63]}",Major General James Abercrombie,Major General James Abercrombie,True,True,,,,en
5733fb7bd058e614000b6700,Who led New France reinforcements in 1756?,"{'text': ['Major General Louis-Joseph de Montcalm'], 'answer_start': [305]}",Louis-Joseph de Montcalm,Major General Louis-Joseph de Montcalm,True,False,fr,pt,fr,fr
5733fb7bd058e614000b6701,When did England formally declare war on France?,"{'text': ['May 18, 1756'], 'answer_start': [525]}","May 18, 1756","May 18, 1756",True,True,,,,en
57373d0cc3c5551400e51e85,Who provided a philosophical discussion of force?,"{'text': ['Aristotle'], 'answer_start': [0]}",Aristotle,Aristotle,True,True,,,,en
57373d0cc3c5551400e51e86,What was the concept of force an integral part of?,"{'text': ['Aristotelian cosmology'], 'answer_start': [95]}",Aristotelian cosmology,Aristotelian cosmology,True,True,,,,en
57373d0cc3c5551400e51e87,How many elements did Aristotle believe the terrestrial sphere to be made up of?,"{'text': ['four'], 'answer_start': [173]}",Four,four,True,True,,,,en
57373d0cc3c5551400e51e88,Where did Aristotle believe the natural place for earth and water elements?,"{'text': ['on the ground'], 'answer_start': [381]}",Earth and Water Elements Places,on the ground,True,False,en,en,en,en
57373d0cc3c5551400e51e89,What did Aristotle refer to forced motion as?,"{'text': ['unnatural'], 'answer_start': [598]}",unnatural or forced motion,unnatural,True,True,,,,en
5737821cc3c5551400e51f19,Who formed the universal theory of gravitation?,"{'text': ['Isaac Newton'], 'answer_start': [125]}",Isaac Newton,Isaac Newton,True,True,,,,en
5737821cc3c5551400e51f1a,In what century was quantum mechanics made?,"{'text': ['20th'], 'answer_start': [479]}",twentieth century,20th,True,False,en,en,en,en
5737821cc3c5551400e51f1b,What kind of self-consistent models are physicists trying to make that would create a theory of everything?,"{'text': ['unification'], 'answer_start': [1457]}",self-consistent unification models,unification,True,True,,,,en
5737821cc3c5551400e51f1c,What type of physics model did Einstein fail to make?,"{'text': ['self-consistent unification'], 'answer_start': [1441]}",string theory,self-consistent unification,True,False,en,en,en,en
57378b141c4567190057449f,What theory best explains gravity?,"{'text': ['general relativity'], 'answer_start': [24]}",General Relativity,general relativity,True,True,,,,en
57378b141c456719005744a0,What space-time path is seen as a curved line in space?,"{'text': ['ballistic trajectory'], 'answer_start': [716]}",straight line in space,ballistic trajectory,True,False,en,en,en,en
57378b141c456719005744a1,What is the derivative of an object's changing momentum called?,"{'text': ['gravitational force'], 'answer_start': [1117]}",Gravitational force,gravitational force,True,True,,,,en
